Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6817","Procédés industriels et utilisation des produits","2010","2010","gigagrammes","107369.2761","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1990","1990","gigagrammes","65887.7277","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1991","1991","gigagrammes","68600.3727","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1992","1992","gigagrammes","71280.2386","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1993","1993","gigagrammes","74039.45","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1994","1994","gigagrammes","77093.884","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1995","1995","gigagrammes","80267.9796","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1996","1996","gigagrammes","83918.0895","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1997","1997","gigagrammes","87472.0702","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1998","1998","gigagrammes","90459.1301","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","1999","1999","gigagrammes","92131.7255","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2000","2000","gigagrammes","95138.488","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2001","2001","gigagrammes","99977.8047","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2002","2002","gigagrammes","105318.1886","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2003","2003","gigagrammes","107974.9701","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2004","2004","gigagrammes","110643.7301","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2005","2005","gigagrammes","113116.6874","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2006","2006","gigagrammes","115695.085","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2007","2007","gigagrammes","118411.1281","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2008","2008","gigagrammes","121187.9396","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2009","2009","gigagrammes","123856.9066","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6818","Déchets","2010","2010","gigagrammes","123777.7399","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1990","1990","gigagrammes","25090.2473","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1991","1991","gigagrammes","57680.519","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1992","1992","gigagrammes","57150.1426","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1993","1993","gigagrammes","27737.8553","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1994","1994","gigagrammes","50980.1334","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1995","1995","gigagrammes","22044.9071","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1996","1996","gigagrammes","17146.3709","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1997","1997","gigagrammes","157335.0674","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1998","1998","gigagrammes","36154.3926","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","1999","1999","gigagrammes","18424.927","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2000","2000","gigagrammes","10798.3052","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2001","2001","gigagrammes","20751.7944","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2002","2002","gigagrammes","44087.7295","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2003","2003","gigagrammes","17747.1324","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2004","2004","gigagrammes","27259.6696","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2005","2005","gigagrammes","32413.3463","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2006","2006","gigagrammes","68813.7704","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2007","2007","gigagrammes","15882.8798","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2008","2008","gigagrammes","13660.2723","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2009","2009","gigagrammes","27997.5469","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","6819","Autres sources","2010","2010","gigagrammes","18250.9036","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1990","1990","gigagrammes","331346.857","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1991","1991","gigagrammes","334534.4714","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1992","1992","gigagrammes","345401.8682","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1993","1993","gigagrammes","348808.826","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1994","1994","gigagrammes","356244.7502","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1995","1995","gigagrammes","364991.2835","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1996","1996","gigagrammes","372389.8146","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5304","Asie du Sud-Est","7231","Émissions (CO2eq)","1711","Agriculture total","1997","1997","gigagrammes","368752.042","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
